EPISODES,BATCH_SIZE,GAMMA,NO_OP_STEPS,LEARNING_RATE,MIN_GRAD
1001,32,0.99,30,5e-09,0.01
Date/Time Start,2019-03-26 11:00:42.352698
Episode,Score,Mem Lenght,Epsilon,Global Step,Average_q,Average_Loss,Frames
0,6.0,360,1.0,360,-0.0200373107774,0.0,360
1,33.0,881,1.0,881,-0.0184923595608,0.0,881
2,6.0,1196,0.9998236000000058,1196,-0.0190825374117,0.0217904870295,1196
3,6.0,1497,0.9995527000000147,1497,-0.0192692909278,0.0326688333114,1497
4,6.0,1883,0.9992053000000262,1883,-0.0191381813022,0.0307387523148,1883
5,6.0,2284,0.998844400000038,2284,-0.0182764357388,0.0287450907945,2284
6,6.0,2602,0.9985582000000475,2602,-0.0179991352155,0.0270258637538,2602
7,7.0,2866,0.9983206000000553,2866,-0.0156711099782,0.0273904661069,2866
8,6.0,3413,0.9978283000000715,3413,-0.0184562256801,0.0273440429069,3413
9,6.0,3820,0.9974620000000836,3820,-0.0175776572793,0.0244597889556,3820
10,25.0,4353,0.9969823000000994,4353,-0.0162652052282,0.0259297294979,4353
11,6.0,4747,0.996627700000111,4747,-0.0169772481933,0.02515981253,4747
12,6.0,5135,0.9962785000001225,5135,-0.0165257824335,0.0255452634373,5135
13,12.0,5551,0.9959041000001349,5551,-0.0157087049089,0.0264227124012,5551
14,6.0,5926,0.995566600000146,5926,-0.0165567688346,0.0264532854681,5926
15,6.0,6294,0.9952354000001569,6294,-0.0161803245706,0.02510487557,6294
16,22.0,6754,0.9948214000001705,6754,-0.0136837770434,0.0249631104576,6754
17,7.0,7060,0.9945460000001796,7060,-0.0142941116995,0.0261301712933,7060
18,6.0,7459,0.9941869000001914,7459,-0.0148918983856,0.0248294967556,7459
19,6.0,7905,0.9937855000002046,7905,-0.0153040211865,0.025925529228,7905
20,6.0,8226,0.9934966000002141,8226,-0.0139222132083,0.0247336548036,8226
21,6.0,8608,0.9931528000002254,8608,-0.0144017461434,0.0246827524321,8608
22,6.0,9057,0.9927487000002387,9057,-0.0145034322096,0.0233010673203,9057
23,24.0,9399,0.9924409000002489,9399,-0.0100444919097,0.0240864952351,9399
24,6.0,9707,0.992163700000258,9707,-0.0129475938761,0.0263448536877,9707
25,6.0,10087,0.9918217000002693,10087,-0.0134681773617,0.0236097119295,10087
26,6.0,10443,0.9915013000002798,10443,-0.0119595178769,0.0202380790391,10443
27,30.0,10873,0.9911143000002925,10873,-0.0107688658113,0.0203921623225,10873
28,6.0,11251,0.9907741000003037,11251,-0.012411041274,0.0212164891474,11251
29,7.0,11619,0.9904429000003147,11619,-0.0108380888832,0.0197431169148,11619
30,21.0,12190,0.9899290000003316,12190,-0.00738932480693,0.0214856318227,12190
