EPISODES,BATCH_SIZE,GAMMA,NO_OP_STEPS,LEARNING_RATE,MIN_GRAD
1001,32,0.99,30,1e-09,0.01
Date/Time Start,2019-03-26 14:12:29.019089
Episode,Score,Mem Lenght,Epsilon,Global Step,Average_q,Average_Loss,Frames
0,6.0,410,1.0,410,0.0282152754936,0.0,410
1,6.0,794,1.0,794,0.0277244699343,0.0,794
2,21.0,1354,0.9996814000000105,1354,0.0223340526689,0.00846420629116,1354
3,6.0,1733,0.9993403000000217,1733,0.0286375735284,0.0148903587394,1733
4,6.0,1996,0.9991036000000295,1996,0.0265943108112,0.0123444135118,1996
5,6.0,2446,0.9986986000000428,2446,0.0289068268364,0.012162193007,2446
6,6.0,2851,0.9983341000000548,2851,0.028217933911,0.0121180821615,2851
7,7.0,3187,0.9980317000000648,3187,0.0270746333325,0.0137213673004,3187
8,7.0,3515,0.9977365000000745,3515,0.0257866164675,0.0120118728952,3515
9,6.0,3899,0.9973909000000859,3899,0.0280681019115,0.0113537747587,3899
10,7.0,4228,0.9970948000000956,4228,0.0234572757885,0.0101203811912,4228
11,7.0,4518,0.9968338000001042,4518,0.0231908136947,0.0109637846887,4518
12,6.0,4916,0.996475600000116,4916,0.0280614522492,0.0111356286321,4916
13,7.0,5242,0.9961822000001257,5242,0.0238278742817,0.0109011200289,5242
14,6.0,5700,0.9957700000001393,5700,0.0286716535936,0.0113946109006,5700
15,7.0,6095,0.995414500000151,6095,0.023457565458,0.012305469942,6095
16,23.0,6728,0.9948448000001697,6728,0.0236469228071,0.012533204067,6728
17,7.0,7070,0.9945370000001799,7070,0.0279783571346,0.0126580018571,7070
18,6.0,7454,0.9941914000001912,7454,0.0285077778923,0.0132257434141,7454
19,6.0,7765,0.9939115000002005,7765,0.0276052709729,0.0122470894302,7765
20,7.0,8142,0.9935722000002116,8142,0.0238104921689,0.0134083063801,8142
21,7.0,8463,0.9932833000002211,8463,0.0259620401649,0.0134185178006,8463
22,20.0,8851,0.9929341000002326,8851,0.0227594557098,0.0129907423954,8851
23,6.0,9333,0.9925003000002469,9333,0.0287145276987,0.012185180196,9333
24,6.0,9777,0.9921007000002601,9777,0.0292246635177,0.0124129534578,9777
25,7.0,10044,0.991860400000268,10044,0.0235899177237,0.0123429682565,10044
26,22.0,10362,0.9915742000002774,10362,0.0235402957542,0.0136646175751,10362
27,6.0,10740,0.9912340000002886,10740,0.0282101502282,0.0127138315939,10740
28,6.0,11143,0.9908713000003005,11143,0.0283663410661,0.0129881040827,11143
29,29.0,11485,0.9905635000003107,11485,0.0204158074805,0.0130546914176,11485
30,8.0,11823,0.9902593000003207,11823,0.0234154917812,0.0128712435377,11823
31,6.0,12231,0.9898921000003328,12231,0.0283679766284,0.0147111138651,12231
32,8.0,12556,0.9895996000003424,12556,0.0282587968931,0.013704164853,12556
33,6.0,12918,0.9892738000003531,12918,0.0276420848722,0.0139560684314,12918
34,6.0,13300,0.9889300000003645,13300,0.0282942010919,0.0137433824097,13300
35,6.0,13698,0.9885718000003763,13698,0.027700970057,0.0137030655083,13698
36,7.0,14040,0.9882640000003864,14040,0.0271845033872,0.0122696395091,14040
37,6.0,14340,0.9879940000003953,14340,0.027647089446,0.0142650818819,14340
38,7.0,14649,0.9877159000004044,14649,0.0263953810817,0.0130339638898,14649
39,7.0,14991,0.9874081000004146,14991,0.0263955976967,0.0129385467556,14991
