EPISODES,BATCH_SIZE,GAMMA,NO_OP_STEPS,LEARNING_RATE,MIN_GRAD
5001,32,0.99,30,2.5e-08,0.01
Date/Time Start,2019-04-01 08:17:59.857057
Episode,Score,Mem Lenght,Epsilon,Global Step,Average_q,Average_Loss,Frames
0,7.0,326,1.0,326,0.0619560757686,0.0,326
1,6.0,699,1.0,699,0.0625818826698,0.0,699
2,7.0,954,1.0,954,0.0618325388899,0.0,954
3,6.0,1351,1.0,1351,0.0630884895697,0.0,1351
4,7.0,1665,1.0,1665,0.061402549457,0.0,1665
5,7.0,1983,1.0,1983,0.0619583548685,0.0,1983
6,6.0,2386,1.0,2386,0.0626743719278,0.0,2386
7,7.0,2753,1.0,2753,0.0625857401954,0.0,2753
8,6.0,3107,1.0,3107,0.0630449712445,0.0,3107
9,6.0,3511,1.0,3511,0.0628977715047,0.0,3511
10,6.0,3819,1.0,3819,0.062281460598,0.0,3819
11,33.0,4206,1.0,4206,0.0626402294663,0.0,4206
12,7.0,4507,1.0,4507,0.0621048639532,0.0,4507
13,7.0,4875,1.0,4875,0.0622638407285,0.0,4875
14,6.0,5241,0.9997831000000071,5241,0.0629132180856,0.00838881504278,5241
15,6.0,5714,0.9993574000000212,5714,0.0631018721481,0.0138193877401,5714
16,7.0,5979,0.999118900000029,5979,0.0617009380797,0.013365142094,5979
17,6.0,6361,0.9987751000000403,6361,0.0629408287362,0.0128036199036,6361
18,6.0,6763,0.9984133000000522,6763,0.0626290403121,0.0124726853367,6763
19,27.0,7157,0.9980587000000639,7157,0.0614971234392,0.0121218603232,7157
20,6.0,7562,0.9976942000000759,7562,0.0624619259602,0.0144910117531,7562
21,6.0,7971,0.997326100000088,7971,0.0625855407898,0.0136235489662,7971
22,6.0,8286,0.9970426000000974,8286,0.06181909656,0.0132188570091,8286
23,6.0,8671,0.9966961000001088,8671,0.0625335055125,0.012822059287,8671
24,7.0,9003,0.9963973000001186,9003,0.0616853261726,0.0126298542498,9003
25,7.0,9359,0.9960769000001292,9359,0.0619800536778,0.0114534280339,9359
26,6.0,9718,0.9957538000001398,9718,0.0620612788811,0.0129237899597,9718
27,6.0,10178,0.9953398000001534,10178,0.0624255589817,0.0134305700531,10178
28,6.0,10628,0.9949348000001668,10628,0.0622918609281,0.0133992722797,10628
29,6.0,10913,0.9946783000001752,10913,0.0613249928936,0.0141607780747,10913
30,6.0,11222,0.9944002000001844,11222,0.0616712347517,0.0162167194888,11222
31,6.0,11686,0.9939826000001981,11686,0.0623168710956,0.0148262682022,11686
32,22.0,12283,0.9934453000002158,12283,0.0635667822856,0.014339721584,12283
33,7.0,12655,0.9931105000002268,12655,0.0615320491494,0.0131493668654,12655
34,7.0,13013,0.9927883000002374,13013,0.0620004207146,0.0133117367858,13013
35,7.0,13348,0.9924868000002474,13348,0.0620579866665,0.0133992597662,13348
36,6.0,13784,0.9920944000002603,13784,0.0625600251241,0.0136945973135,13784
37,6.0,14182,0.9917362000002721,14182,0.0621806069478,0.0149871409059,14182
38,6.0,14559,0.9913969000002832,14559,0.0618697713557,0.013728079076,14559
39,6.0,14963,0.9910333000002952,14963,0.0621566431837,0.0134163135726,14963
40,24.0,15324,0.9907084000003059,15324,0.0621951936107,0.0124153752584,15324
41,6.0,15700,0.990370000000317,15700,0.0618851951205,0.0138268978022,15700
42,6.0,16005,0.9900955000003261,16005,0.0619264990824,0.0156060536888,16005
43,6.0,16387,0.9897517000003374,16387,0.0623221647931,0.0145054009889,16387
44,6.0,16703,0.9894673000003468,16703,0.0615245394786,0.0141737946349,16703
45,19.0,17005,0.9891955000003557,17005,0.0626107158497,0.0143225539687,17005
46,6.0,17378,0.9888598000003668,17378,0.0619759813111,0.0150060592107,17378
47,7.0,17684,0.9885844000003758,17684,0.0608880192991,0.0132375669993,17684
48,19.0,18006,0.9882946000003854,18006,0.061829854312,0.0132559334996,18006
49,11.0,18270,0.9880570000003932,18270,0.0622240414025,0.015785652094,18270
50,6.0,18678,0.9876898000004053,18678,0.0624801458736,0.0151376287238,18678
51,6.0,19134,0.9872794000004188,19134,0.0625208589052,0.0144901008127,19134
52,22.0,19720,0.9867520000004362,19720,0.0633262468457,0.0143513997165,19720
53,21.0,20106,0.9864046000004476,20106,0.062195755937,0.0149286591066,20106
54,6.0,20465,0.9860815000004582,20465,0.0623822172476,0.0150931481477,20465
55,15.0,20760,0.985816000000467,20760,0.062704131626,0.0155355427179,20760
56,6.0,21230,0.9853930000004809,21230,0.0623859551438,0.0143863880667,21230
57,6.0,21711,0.9849601000004952,21711,0.061882042874,0.0161407559831,21711
58,6.0,22075,0.984632500000506,22075,0.062289361842,0.0145366211309,22075
59,7.0,22444,0.9843004000005169,22444,0.0618081337149,0.0157065159806,22444
60,6.0,22817,0.9839647000005279,22817,0.0620359170673,0.013693271965,22817
61,7.0,23222,0.9836002000005399,23222,0.0619881923828,0.0147594646016,23222
62,6.0,23620,0.9832420000005517,23620,0.0625114470121,0.0144889617772,23620
63,6.0,24018,0.9828838000005635,24018,0.062221118263,0.0143962852647,24018
64,6.0,24406,0.982534600000575,24406,0.0623363188862,0.0138329143608,24406
65,22.0,24850,0.9821350000005882,24850,0.0628886290046,0.0156128105529,24850
66,6.0,25166,0.9818506000005975,25166,0.0616009737825,0.0148843865111,25166
67,6.0,25536,0.9815176000006085,25536,0.0623408582364,0.0141612893148,25536
68,6.0,25814,0.9812674000006167,25814,0.0614257920131,0.0152265342229,25814
69,6.0,26175,0.9809425000006274,26175,0.0624025890764,0.0158409131588,26175
70,7.0,26596,0.9805636000006399,26596,0.0610618603874,0.0141344807886,26596
71,6.0,27047,0.9801577000006533,27047,0.0625615711272,0.0136566866145,27047
72,6.0,27442,0.979802200000665,27442,0.0621865963351,0.0135400603693,27442
73,6.0,27765,0.9795115000006746,27765,0.0617800559906,0.0149028405595,27765
74,7.0,28038,0.9792658000006826,28038,0.0612456762256,0.0135624900474,28038
75,6.0,28346,0.9789886000006918,28346,0.0620402176804,0.0133312733248,28346
76,6.0,28813,0.9785683000007056,28813,0.0623330039389,0.0133410944515,28813
77,6.0,29183,0.9782353000007166,29183,0.0624435894493,0.0140159424549,29183
78,6.0,29648,0.9778168000007303,29648,0.0626313931279,0.0142474471267,29648
79,6.0,29885,0.9776035000007374,29885,0.0619491065699,0.0135352814598,29885
80,6.0,30249,0.9772759000007482,30249,0.0626392576966,0.014378045454,30249
81,6.0,30630,0.9769330000007594,30630,0.0625608397203,0.0133715792152,30630
82,6.0,31100,0.9765100000007734,31100,0.0625891052107,0.0135652776139,31100
83,6.0,31550,0.9761050000007867,31550,0.0626315839175,0.0137097120395,31550
84,6.0,31946,0.9757486000007984,31946,0.0624452287971,0.0135384932179,31946
85,6.0,32266,0.9754606000008079,32266,0.0618412714452,0.0134717035377,32266
86,22.0,32612,0.9751492000008182,32612,0.062090997708,0.0128783361752,32612
87,7.0,32880,0.9749080000008261,32880,0.0614915427599,0.013176549001,32880
88,17.0,33230,0.9745930000008365,33230,0.062386592286,0.0130283189134,33230
89,6.0,33686,0.97418260000085,33686,0.0627860204938,0.0149710357632,33686
90,41.0,34262,0.9736642000008671,34262,0.0618151293214,0.0154976590324,34262
91,6.0,34695,0.9732745000008799,34695,0.0627138093372,0.0139472803024,34695
92,23.0,35042,0.9729622000008902,35042,0.0621917660023,0.0132281464892,35042
93,6.0,35362,0.9726742000008997,35362,0.0620848118677,0.0148835466007,35362
94,6.0,35766,0.9723106000009116,35766,0.0619796070704,0.0153783875815,35766
95,6.0,36228,0.9718948000009253,36228,0.0627679529628,0.0138067246796,36228
96,7.0,36618,0.9715438000009369,36618,0.0621458709335,0.0146678200774,36618
97,7.0,37021,0.9711811000009488,37021,0.0624692847227,0.0142747931397,37021
98,23.0,37615,0.9706465000009664,37615,0.0629205391476,0.015501920672,37615
99,6.0,38017,0.9702847000009783,38017,0.0628628879322,0.0144232055392,38017
