EPISODES,BATCH_SIZE,GAMMA,NO_OP_STEPS,LEARNING_RATE,MIN_GRAD
1001,32,0.99,30,5e-09,0.01
Date/Time Start,2019-03-27 07:18:55.700568
Episode,Score,Mem Lenght,Epsilon,Global Step,Average_q,Average_Loss,Frames
0,6.0,635,1.0,635,0.0353282066781,0.0,635
1,9.0,1411,0.9996301000000122,1411,0.0352499516016,0.00321547385623,1411
2,9.0,2205,0.9989155000000357,2205,0.035013969597,0.00631902093158,2205
3,10.0,2983,0.9982153000000588,2983,0.0371251571145,0.00584587923038,2983
4,6.0,3618,0.9976438000000776,3618,0.0367150346697,0.00684400158228,3618
5,4.0,4019,0.9972829000000895,4019,0.0296623546031,0.00688361619595,4019
6,6.0,4653,0.9967123000001082,4653,0.0358287351212,0.00681606797791,4653
7,12.0,5510,0.9959410000001336,5510,0.0347906175551,0.00681923916824,5510
8,8.0,6288,0.9952408000001567,6288,0.0314790032131,0.00614181806471,6288
9,6.0,6913,0.9946783000001752,6913,0.0328928642675,0.00693073416511,6913
10,6.0,7546,0.994108600000194,7546,0.0331987721734,0.00603377511365,7546
11,6.0,8184,0.9935344000002129,8184,0.0343828940279,0.00668593876272,8184
12,6.0,8801,0.9929791000002312,8801,0.0357527193633,0.00672460655099,8801
13,11.0,9632,0.9922312000002558,9632,0.0368346406178,0.00664263976686,9632
14,11.0,10438,0.9915058000002797,10438,0.0361898058746,0.00703301318149,10438
15,12.0,11278,0.9907498000003045,11278,0.0331718811455,0.00722509470465,11278
16,6.0,11911,0.9901801000003233,11911,0.0323177228268,0.0068983944735,11911
17,9.0,12692,0.9894772000003464,12692,0.0358909597053,0.00653043303119,12692
18,6.0,13324,0.9889084000003652,13324,0.032452770693,0.00833272716842,13324
19,5.0,13725,0.988547500000377,13725,0.0289902210821,0.00727970257838,13725
20,11.0,14564,0.9877924000004019,14564,0.0359137990957,0.00713014771675,14564
21,11.0,15357,0.9870787000004254,15357,0.033928900229,0.00642638426433,15357
22,6.0,15986,0.986512600000444,15986,0.0355070914439,0.0070333908212,15986
23,10.0,16780,0.9857980000004676,16780,0.0318559035847,0.0071745938171,16780
24,7.0,17412,0.9852292000004863,17412,0.0378747252111,0.00666942688129,17412
25,6.0,18032,0.9846712000005047,18032,0.033230074088,0.00750438377577,18032
26,3.0,18420,0.9843220000005162,18420,0.0298506092021,0.00634290183145,18420
27,10.0,19202,0.9836182000005393,19202,0.0321757668442,0.00756743996713,19202
28,3.0,19573,0.9832843000005503,19573,0.0279551753699,0.00681403039421,19573
29,8.0,20334,0.9825994000005729,20334,0.034037568369,0.00768953998164,20334
30,6.0,20986,0.9820126000005922,20986,0.0338771369314,0.00727790092475,20986
31,7.0,21765,0.9813115000006153,21765,0.0354016223248,0.0074144771068,21765
32,10.0,22541,0.9806131000006383,22541,0.0377293529899,0.00716025520201,22541
33,4.0,22947,0.9802477000006503,22947,0.0300021199165,0.00664306223192,22947
34,5.0,23345,0.9798895000006621,23345,0.0303957678106,0.00775156583243,23345
35,7.0,23988,0.9793108000006812,23988,0.0342718506345,0.00799388178466,23988
36,3.0,24366,0.9789706000006924,24366,0.0292174872208,0.00723546858376,24366
37,6.0,25004,0.9783964000007113,25004,0.0355086334175,0.0068786760418,25004
38,7.0,25636,0.97782760000073,25636,0.0335883032118,0.00768537803604,25636
39,11.0,26466,0.9770806000007546,26466,0.034921124095,0.00729537640684,26466
40,9.0,27246,0.9763786000007777,27246,0.0404738192811,0.00723735156927,27246
41,4.0,27654,0.9760114000007898,27654,0.0296053647306,0.0067620250844,27654
42,11.0,28456,0.9752896000008136,28456,0.0355497212097,0.00701929808509,28456
43,4.0,28855,0.9749305000008254,28855,0.02931422863,0.00696600572163,28855
44,10.0,29637,0.9742267000008485,29637,0.0386471092222,0.00699134184456,29637
45,12.0,30449,0.9734959000008726,30449,0.0373166471151,0.0070111046962,30449
46,10.0,31215,0.9728065000008953,31215,0.0344693827815,0.00740990963887,31215
47,9.0,31977,0.9721207000009179,31977,0.034158766912,0.00668094901857,31977
48,6.0,32595,0.9715645000009362,32595,0.0335514792543,0.00789535636634,32595
49,4.0,33002,0.9711982000009483,33002,0.0301251873232,0.00629343003257,33002
50,5.0,33411,0.9708301000009604,33411,0.0323522916237,0.00650568756979,33411
51,4.0,33816,0.9704656000009724,33816,0.0296949114719,0.00674734600233,33816
52,11.0,34662,0.9697042000009974,34662,0.0388415637074,0.00665814401267,34662
53,9.0,35430,0.9690130000010202,35430,0.0336529756605,0.00709891972489,35430
54,9.0,36193,0.9683263000010428,36193,0.039150878737,0.0068530002187,36193
55,4.0,36795,0.9677845000010606,36795,0.0347281287848,0.00710626448635,36795
56,10.0,37572,0.9670852000010837,37572,0.032907422934,0.00687639573376,37572
57,6.0,38201,0.9665191000011023,38201,0.0381662165968,0.00662166911571,38201
58,10.0,38976,0.9658216000011253,38976,0.0351387467452,0.00684806442245,38976
59,6.0,39599,0.9652609000011437,39599,0.0350038084317,0.00683737044153,39599
60,4.0,39997,0.9649027000011555,39997,0.0306725941538,0.00740042371159,39997
61,16.0,41049,0.9639559000011867,41049,0.0338933591482,0.00731273397393,41049
62,10.0,41819,0.9632629000012095,41819,0.0374595752706,0.00695360360846,41819
63,14.0,42761,0.9624151000012374,42761,0.0334161281934,0.00757650589977,42761
64,5.0,43395,0.9618445000012562,43395,0.0344986016568,0.00700768038223,43395
65,10.0,44194,0.9611254000012799,44194,0.0362689036944,0.00726693222364,44194
66,9.0,44978,0.9604198000013031,44978,0.0325061787462,0.00725496199295,44978
67,11.0,45812,0.9596692000013278,45812,0.036434359313,0.0071907897078,45812
68,11.0,46673,0.9588943000013533,46673,0.0355859324487,0.00750293492544,46673
69,10.0,47456,0.9581896000013765,47456,0.0349245934318,0.00746928562062,47456
70,10.0,48232,0.9574912000013995,48232,0.0345437962648,0.00758284769637,48232
71,6.0,48887,0.9569017000014189,48887,0.0348497225967,0.00728644691585,48887
72,10.0,49746,0.9561286000014444,49746,0.0394258841295,0.00703292228636,49746
73,11.0,50581,0.9553771000014691,50581,0.0368265015943,0.00729571834125,50581
74,6.0,51234,0.9547894000014885,51234,0.0390885788191,0.00637083488532,51234
75,12.0,52077,0.9540307000015135,52077,0.0355450990405,0.00695746459634,52077
76,11.0,52885,0.9533035000015374,52885,0.0332684331991,0.0073727311935,52885
77,3.0,53267,0.9529597000015487,53267,0.0295374585945,0.00797014144843,53267
78,4.0,53669,0.9525979000015606,53669,0.0306721586822,0.00650477988891,53669
79,10.0,54461,0.9518851000015841,54461,0.036706068513,0.0073973564434,54461
80,9.0,55267,0.951159700001608,55267,0.035067568194,0.00696783305634,55267
81,11.0,56100,0.9504100000016327,56100,0.0344749409772,0.00713109529262,56100
82,6.0,56741,0.9498331000016517,56741,0.0357542258343,0.0068530468361,56741
83,4.0,57115,0.9494965000016627,57115,0.0279349385322,0.00690312853186,57115
84,4.0,57517,0.9491347000016747,57517,0.0307342892174,0.00603020070947,57517
85,5.0,57915,0.9487765000016865,57915,0.0316208507164,0.00711077963758,57915
86,12.0,58751,0.9480241000017112,58751,0.037918071863,0.0073584164883,58751
87,9.0,59548,0.9473068000017348,59548,0.0339024989986,0.00718853952403,59548
88,3.0,59950,0.9469450000017468,59950,0.0294781172375,0.00742171081643,59950
